Global Loss,Global Acc,Mean Local Loss,Mean Local Acc,Client_0_Acc,Client_1_Acc,Client_2_Acc,Client_3_Acc,Client_4_Acc,Client_5_Acc,Client_6_Acc,Client_7_Acc,Client_8_Acc,Client_9_Acc,Client_10_Acc,Client_11_Acc,Client_12_Acc,Client_13_Acc,Client_14_Acc,Client_15_Acc,Client_16_Acc,Client_17_Acc,Client_18_Acc,Client_19_Acc,Client_20_Acc,Client_21_Acc,Client_22_Acc,Client_23_Acc,Client_24_Acc,Client_25_Acc,Client_26_Acc,Client_27_Acc,Client_28_Acc,Client_29_Acc,Client_30_Acc,Client_31_Acc,Client_32_Acc,Client_33_Acc,Client_34_Acc,Client_35_Acc,Client_36_Acc,Client_37_Acc,Client_38_Acc,Client_39_Acc,Client_40_Acc,Client_41_Acc,Client_42_Acc,Client_43_Acc,Client_44_Acc,Client_45_Acc,Client_46_Acc,Client_47_Acc,Client_48_Acc,Client_49_Acc,Client_50_Acc,Client_51_Acc,Client_52_Acc,Client_53_Acc,Client_54_Acc,Client_55_Acc,Client_56_Acc,Client_57_Acc,Client_58_Acc,Client_59_Acc,Client_60_Acc,Client_61_Acc,Client_62_Acc,Client_63_Acc,Client_64_Acc,Client_65_Acc,Client_66_Acc,Client_67_Acc,Client_68_Acc,Client_69_Acc,Client_70_Acc,Client_71_Acc,Client_72_Acc,Client_73_Acc,Client_74_Acc,Client_75_Acc,Client_76_Acc,Client_77_Acc,Client_78_Acc,Client_79_Acc,Client_80_Acc,Client_81_Acc,Client_82_Acc,Client_83_Acc,Client_84_Acc,Client_85_Acc,Client_86_Acc,Client_87_Acc,Client_88_Acc,Client_89_Acc,Client_90_Acc,Client_91_Acc,Client_92_Acc,Client_93_Acc,Client_94_Acc,Client_95_Acc,Client_96_Acc,Client_97_Acc,Client_98_Acc,Client_99_Acc,Round Params,Round Bytes,Avg Params,Avg Bytes
2.355185125485636,0.179816143044752,0.6239,0.6796,0.6082,0.5652,0.7255,0.6632,0.4949,0.6238,0.7604,0.5402,0.6078,0.4954,0.7582,-1.0,0.567,-1.0,-1.0,0.75,0.7477,0.51,-1.0,0.4316,0.5534,0.537,-1.0,0.5784,0.5,0.7788,0.6818,-1.0,0.8,-1.0,0.581,-1.0,0.5263,0.5391,0.6238,0.5965,0.58,-1.0,0.5408,-1.0,0.5263,-1.0,0.5169,0.6735,0.5556,0.5699,0.7368,-1.0,0.5172,-1.0,0.7143,0.7604,-1.0,0.6782,-1.0,0.7527,0.6636,0.5393,-1.0,0.4632,-1.0,0.7407,0.5182,0.79,0.5243,-1.0,0.5794,-1.0,0.5091,0.4889,0.5138,-1.0,-1.0,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.5341,0.5287,0.6146,-1.0,0.7453,0.5,0.5876,0.76,0.4792,0.6176,0.8416,-1.0,-1.0,-1.0,-1.0,0.6947,0.6598,0.6286,-1.0,-1.0,0.6771,41575580,166302320,41575580,166302320
2.2267226015802515,0.1878977674512577,0.5652,0.6932,0.6082,0.6087,0.7255,0.7053,0.4949,0.6238,0.7604,0.5402,0.6078,0.4954,0.7582,-1.0,0.567,0.7273,-1.0,0.75,0.7477,0.51,-1.0,0.4316,0.5534,0.537,-1.0,0.5784,0.5568,0.7788,0.6818,-1.0,0.8,-1.0,0.581,0.6634,0.5263,0.5391,0.6238,0.5965,0.58,-1.0,0.5408,-1.0,0.5263,-1.0,0.5169,0.6735,0.5556,0.5699,0.7368,-1.0,0.5172,-1.0,0.7143,0.7604,-1.0,0.6782,-1.0,0.7527,0.6636,0.5393,-1.0,0.4632,-1.0,0.7407,0.5182,0.79,0.5243,-1.0,0.5794,-1.0,0.5091,0.6778,0.5138,-1.0,-1.0,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.5341,0.5287,0.6146,-1.0,0.7453,0.5,0.5876,0.76,0.7708,0.6176,0.8416,0.7,-1.0,-1.0,-1.0,0.6947,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
3.270514243659931,0.14415597535104557,0.5654,0.7362,0.732,0.6087,0.7255,0.7053,0.4949,0.6238,0.7604,0.5402,0.6078,0.6147,0.7802,-1.0,0.567,0.7273,-1.0,0.75,0.7477,0.51,-1.0,0.4316,0.5534,0.537,0.76,0.5784,0.5568,0.7788,0.6818,-1.0,0.819,-1.0,0.581,0.6634,0.5263,0.5391,0.6238,0.5965,0.58,-1.0,0.5408,-1.0,0.5263,-1.0,0.5169,0.6735,0.5556,0.5699,0.7368,-1.0,0.5172,0.8652,0.7143,0.7604,-1.0,0.6782,-1.0,0.7527,0.6636,0.5393,-1.0,0.4632,-1.0,0.7407,0.5182,0.79,0.5243,-1.0,0.5794,0.6809,0.5091,0.6778,0.5138,-1.0,-1.0,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.5341,0.5287,0.6562,-1.0,0.717,0.5,0.5876,0.76,0.7708,0.6176,0.8416,0.7,-1.0,-1.0,-1.0,0.7368,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
3.1853045496101005,0.14920699060511164,0.7107,0.6554,0.732,0.6087,0.7255,0.7053,0.4949,0.7525,0.7604,0.5402,0.5588,0.6147,0.7802,0.7766,0.567,0.7273,-1.0,0.75,0.7477,0.51,-1.0,0.4316,0.6117,0.537,0.76,0.5784,0.5568,0.7788,0.6818,-1.0,0.819,-1.0,0.581,0.6634,0.5263,0.5391,0.6238,0.5965,0.58,0.4722,0.5408,-1.0,0.5263,-1.0,0.7079,0.6735,0.5556,0.5699,0.7368,-1.0,0.5172,0.8652,0.7143,0.7604,-1.0,0.6782,-1.0,0.7527,0.6636,0.5393,-1.0,0.4632,-1.0,0.7407,0.5182,0.82,0.5243,-1.0,0.5794,0.6809,0.5091,0.6778,0.5138,-1.0,0.6092,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.5341,0.5287,0.6562,-1.0,0.717,0.5,0.5876,0.76,0.7708,0.6176,0.8416,0.7,-1.0,-1.0,-1.0,0.7053,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
2.685527993038527,0.15173249823214466,0.6943,0.6018,0.732,0.6087,0.7255,0.5789,0.5758,0.7525,0.7604,0.5402,0.5588,0.6147,0.7802,0.7766,0.567,0.7273,-1.0,0.75,0.7477,0.51,-1.0,0.4316,0.6117,0.537,0.76,0.5784,0.5568,0.7788,0.5182,-1.0,0.819,-1.0,0.581,0.6634,0.5263,0.5391,0.5149,0.5965,0.58,0.5278,0.5408,-1.0,0.5263,-1.0,0.7079,0.6735,0.5556,0.5699,0.7368,-1.0,0.5172,0.8427,0.7143,0.7604,-1.0,0.6782,-1.0,0.7527,0.6636,0.5393,-1.0,0.4632,-1.0,0.7407,0.5182,0.82,0.5243,-1.0,0.5794,0.6809,0.5091,0.6778,0.6514,-1.0,0.6092,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.5341,0.5287,0.6562,-1.0,0.717,0.5,0.5876,0.76,0.7708,0.6176,0.802,0.7,0.4894,-1.0,-1.0,0.7053,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
2.2850309883732907,0.2092130518234165,0.5867,0.6898,0.732,0.6087,0.7255,0.5789,0.5758,0.7525,0.7604,0.5402,0.5588,0.6147,0.7802,0.7766,0.5155,0.7273,-1.0,0.75,0.8037,0.6,0.8378,0.4316,0.6117,0.537,0.76,0.5784,0.5568,0.7788,0.5182,0.8257,0.819,-1.0,0.7333,0.6634,0.5263,0.5391,0.5149,0.5965,0.58,0.5278,0.5408,-1.0,0.5263,-1.0,0.7079,0.6735,0.5556,0.5699,0.7368,-1.0,0.5172,0.8427,0.7143,0.7604,-1.0,0.6782,-1.0,0.7527,0.6636,0.5393,-1.0,0.4632,-1.0,0.7407,0.5545,0.82,0.5243,-1.0,0.5794,0.6809,0.5091,0.6778,0.6514,0.6881,0.6092,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.5341,0.5287,0.6562,-1.0,0.717,0.625,0.5876,0.76,0.7708,0.6176,0.802,0.7,0.4894,-1.0,-1.0,0.7053,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
2.884381162372427,0.15941004141832507,0.6331,0.6269,0.732,0.6087,0.7255,0.5789,0.697,0.7525,0.8438,0.5402,0.5588,0.6147,0.7802,0.7766,0.5155,0.7273,0.5217,0.75,0.8037,0.6,0.8378,0.4316,0.6117,0.537,0.76,0.5784,0.5568,0.7788,0.5182,0.8257,0.819,-1.0,0.7333,0.6634,0.6211,0.5391,0.5149,0.5351,0.58,0.5278,0.5612,-1.0,0.5263,-1.0,0.7079,0.6735,0.5556,0.5699,0.7368,-1.0,0.5862,0.8427,0.7143,0.7604,-1.0,0.6782,-1.0,0.7527,0.6636,0.5393,-1.0,0.4632,0.505,0.7407,0.5545,0.82,0.5243,-1.0,0.5794,0.6809,0.5091,0.6778,0.6514,0.6881,0.6092,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.5341,0.5287,0.6562,-1.0,0.717,0.625,0.5876,0.76,0.7708,0.6176,0.802,0.7,0.4894,-1.0,-1.0,0.6842,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
2.915730622311122,0.13476108697848269,0.6489,0.6406,0.732,0.6087,0.7255,0.5789,0.697,0.7525,0.8438,0.4598,0.5588,0.6147,0.7802,0.7766,0.5155,0.7273,0.5217,0.75,0.8037,0.6,0.8378,0.4316,0.6117,0.537,0.76,0.5784,0.5568,0.7788,0.5182,0.8257,0.819,-1.0,0.7143,0.6634,0.6211,0.5391,0.5149,0.5351,0.58,0.5278,0.5612,-1.0,0.5263,-1.0,0.7079,0.6735,0.5556,0.5699,0.7368,-1.0,0.5862,0.8427,0.7143,0.7604,-1.0,0.6782,-1.0,0.7957,0.6636,0.5393,0.5732,0.4632,0.505,0.7407,0.5182,0.82,0.5243,-1.0,0.5794,0.6702,0.5091,0.6778,0.6514,0.6881,0.6092,0.7586,0.5859,-1.0,-1.0,-1.0,0.5699,0.8864,0.5287,0.6562,0.7423,0.717,0.625,0.5876,0.76,0.7708,0.6176,0.802,0.7,0.4894,-1.0,-1.0,0.6842,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
2.7392124626200323,0.14991413274068088,0.6312,0.6328,0.732,0.6087,0.7255,0.7263,0.697,0.7426,0.8438,0.5402,0.5588,0.633,0.7802,0.7766,0.5155,0.7273,0.5217,0.7283,0.8037,0.6,0.8378,0.4316,0.5534,0.537,0.76,0.5784,0.5568,0.7788,0.5182,0.8257,0.819,-1.0,0.7143,0.6634,0.6526,0.5391,0.5149,0.5351,0.58,0.5278,0.5612,-1.0,0.5263,-1.0,0.7079,0.6735,0.5556,0.5699,0.7368,-1.0,0.5862,0.8427,0.7143,0.7604,-1.0,0.6782,-1.0,0.7957,0.6636,0.5393,0.5244,0.4632,0.505,0.7407,0.5182,0.82,0.5243,-1.0,0.5794,0.6702,0.5091,0.7111,0.6514,0.6881,0.6092,0.7586,0.5859,-1.0,-1.0,0.5165,0.5699,0.8864,0.5287,0.6562,0.7423,0.717,0.625,0.5876,0.76,0.7708,0.6176,0.802,0.7,0.4894,-1.0,-1.0,0.6842,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
2.61678404761801,0.14688352358824125,0.5784,0.6907,0.732,0.6087,0.7255,0.7263,0.697,0.8218,0.8438,0.5402,0.5588,0.633,0.7802,0.7766,0.5155,0.7091,0.5217,0.7283,0.8037,0.6,0.8378,0.4316,0.5534,0.537,0.76,0.5784,0.5568,0.7788,0.5182,0.8257,0.819,-1.0,0.7143,0.6634,0.6632,0.5391,0.5149,0.5351,0.58,0.5278,0.5612,-1.0,0.5263,-1.0,0.7079,0.6735,0.5556,0.5699,0.7368,-1.0,0.5862,0.8427,0.7143,0.7604,-1.0,0.6782,-1.0,0.7957,0.6636,0.5393,0.5244,0.4632,0.6535,0.7407,0.5182,0.82,0.7379,-1.0,0.5794,0.6702,0.5545,0.7111,0.6514,0.6881,0.6092,0.7586,0.5859,-1.0,-1.0,0.5165,0.5699,0.8295,0.5287,0.6562,0.7423,0.7925,0.5,0.5876,0.76,0.7708,0.6176,0.802,0.7,0.4894,0.6455,-1.0,0.6842,0.6598,0.6857,0.8365,-1.0,0.6771,41575580,166302320,41575580,166302320
