Global Loss,Global Acc,Mean Local Loss,Mean Local Acc,Client_0_Acc,Client_1_Acc,Client_2_Acc,Client_3_Acc,Client_4_Acc,Client_5_Acc,Client_6_Acc,Client_7_Acc,Client_8_Acc,Client_9_Acc,Client_10_Acc,Client_11_Acc,Client_12_Acc,Client_13_Acc,Client_14_Acc,Client_15_Acc,Client_16_Acc,Client_17_Acc,Client_18_Acc,Client_19_Acc,Client_20_Acc,Client_21_Acc,Client_22_Acc,Client_23_Acc,Client_24_Acc,Client_25_Acc,Client_26_Acc,Client_27_Acc,Client_28_Acc,Client_29_Acc,Client_30_Acc,Client_31_Acc,Client_32_Acc,Client_33_Acc,Client_34_Acc,Client_35_Acc,Client_36_Acc,Client_37_Acc,Client_38_Acc,Client_39_Acc,Client_40_Acc,Client_41_Acc,Client_42_Acc,Client_43_Acc,Client_44_Acc,Client_45_Acc,Client_46_Acc,Client_47_Acc,Client_48_Acc,Client_49_Acc,Client_50_Acc,Client_51_Acc,Client_52_Acc,Client_53_Acc,Client_54_Acc,Client_55_Acc,Client_56_Acc,Client_57_Acc,Client_58_Acc,Client_59_Acc,Client_60_Acc,Client_61_Acc,Client_62_Acc,Client_63_Acc,Client_64_Acc,Client_65_Acc,Client_66_Acc,Client_67_Acc,Client_68_Acc,Client_69_Acc,Client_70_Acc,Client_71_Acc,Client_72_Acc,Client_73_Acc,Client_74_Acc,Client_75_Acc,Client_76_Acc,Client_77_Acc,Client_78_Acc,Client_79_Acc,Client_80_Acc,Client_81_Acc,Client_82_Acc,Client_83_Acc,Client_84_Acc,Client_85_Acc,Client_86_Acc,Client_87_Acc,Client_88_Acc,Client_89_Acc,Client_90_Acc,Client_91_Acc,Client_92_Acc,Client_93_Acc,Client_94_Acc,Client_95_Acc,Client_96_Acc,Client_97_Acc,Client_98_Acc,Client_99_Acc,Round Params,Round Bytes,Avg Params,Avg Bytes
2.2184091462114988,0.20931407212849784,0.503,0.753,0.7423,0.6522,0.8431,0.7789,0.5051,0.7723,0.8333,0.7126,0.598,0.4954,0.8571,-1.0,0.5979,-1.0,-1.0,0.7609,0.785,0.51,-1.0,0.7053,0.5534,0.537,-1.0,0.8137,0.6477,0.8077,0.7091,-1.0,0.8286,-1.0,0.6857,-1.0,0.6632,0.6783,0.6832,0.7632,0.62,-1.0,0.6429,-1.0,0.7632,-1.0,0.7416,0.7551,0.5152,0.6344,0.8246,-1.0,0.6207,-1.0,0.8132,0.7917,-1.0,0.7126,-1.0,0.828,0.8909,0.7079,-1.0,0.6421,-1.0,0.7778,0.5364,0.85,0.5243,-1.0,0.5794,-1.0,0.5091,0.6333,0.6055,-1.0,-1.0,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8977,0.7011,0.5312,-1.0,0.783,0.625,0.6804,0.86,0.7604,0.7451,0.8515,-1.0,-1.0,-1.0,-1.0,0.5895,0.7423,0.6571,-1.0,-1.0,0.7604,41493660,165974640,41493660,165974640
2.1893455367676475,0.17921002121426408,0.5149,0.7452,0.7423,0.7283,0.8431,0.7684,0.5051,0.7723,0.8333,0.7126,0.598,0.4954,0.8571,-1.0,0.5979,0.6636,-1.0,0.7609,0.785,0.51,-1.0,0.7053,0.5534,0.537,-1.0,0.8137,0.7045,0.8077,0.7091,-1.0,0.8286,-1.0,0.6857,0.7327,0.6632,0.6783,0.6832,0.7632,0.62,-1.0,0.6429,-1.0,0.7632,-1.0,0.7416,0.7551,0.5152,0.6344,0.8246,-1.0,0.6207,-1.0,0.8132,0.7917,-1.0,0.7126,-1.0,0.828,0.8909,0.7079,-1.0,0.6421,-1.0,0.7778,0.5364,0.85,0.5243,-1.0,0.5794,-1.0,0.5091,0.7111,0.6055,-1.0,-1.0,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8977,0.7011,0.5312,-1.0,0.783,0.625,0.6804,0.86,0.7604,0.7451,0.8515,0.7545,-1.0,-1.0,-1.0,0.5895,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.7565418118984484,0.10001010203050813,0.5128,0.7195,0.6082,0.7283,0.8431,0.7684,0.5051,0.7723,0.8333,0.7126,0.598,0.6697,0.8462,-1.0,0.5979,0.6636,-1.0,0.7609,0.785,0.51,-1.0,0.7053,0.5534,0.537,0.74,0.8137,0.7045,0.8077,0.7091,-1.0,0.6,-1.0,0.6857,0.7327,0.6632,0.6783,0.6832,0.7632,0.62,-1.0,0.6429,-1.0,0.7632,-1.0,0.7416,0.7551,0.5152,0.6344,0.8246,-1.0,0.6207,0.8764,0.8132,0.7917,-1.0,0.7126,-1.0,0.828,0.8909,0.7079,-1.0,0.6421,-1.0,0.7778,0.5364,0.85,0.5243,-1.0,0.5794,0.766,0.5091,0.7111,0.6055,-1.0,-1.0,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8977,0.7011,0.6042,-1.0,0.7264,0.625,0.6804,0.86,0.7604,0.7451,0.8515,0.7545,-1.0,-1.0,-1.0,0.7579,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.8949244928812785,0.13233659965653097,0.5929,0.6771,0.6082,0.7283,0.8431,0.7684,0.5051,0.8317,0.8333,0.5402,0.6078,0.6697,0.8462,0.5532,0.5979,0.6636,-1.0,0.7609,0.785,0.51,-1.0,0.7053,0.5631,0.537,0.74,0.8137,0.7045,0.8077,0.7091,-1.0,0.6,-1.0,0.6857,0.7327,0.6632,0.6783,0.6832,0.7632,0.62,0.5278,0.6429,-1.0,0.7632,-1.0,0.8989,0.7551,0.5152,0.6344,0.8246,-1.0,0.6207,0.8764,0.8132,0.7917,-1.0,0.7126,-1.0,0.828,0.8909,0.7079,-1.0,0.6421,-1.0,0.7778,0.5364,0.88,0.5243,-1.0,0.5794,0.766,0.5091,0.7111,0.6055,-1.0,0.4943,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8977,0.7011,0.6042,-1.0,0.7264,0.625,0.6804,0.86,0.7604,0.7451,0.8515,0.7545,-1.0,-1.0,-1.0,0.8737,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.3937370016281263,0.18153348823113447,0.5891,0.6923,0.6082,0.7283,0.8431,0.7368,0.8586,0.8317,0.8333,0.5402,0.6078,0.6697,0.8462,0.5532,0.5979,0.6636,-1.0,0.7609,0.785,0.51,-1.0,0.7053,0.5631,0.537,0.74,0.8137,0.7045,0.8077,0.5545,-1.0,0.6,-1.0,0.6857,0.7327,0.6632,0.6783,0.5545,0.7632,0.62,0.5278,0.6429,-1.0,0.7632,-1.0,0.8989,0.7551,0.5152,0.6344,0.8246,-1.0,0.5632,0.8539,0.8132,0.7917,-1.0,0.7126,-1.0,0.828,0.8909,0.7079,-1.0,0.6421,-1.0,0.7778,0.5364,0.88,0.5243,-1.0,0.5794,0.766,0.5091,0.7111,0.7798,-1.0,0.4943,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8977,0.7011,0.6042,-1.0,0.7264,0.625,0.6804,0.86,0.7604,0.7451,0.802,0.7545,0.6915,-1.0,-1.0,0.8737,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.2622345075521557,0.1745630871805233,0.5071,0.7344,0.6082,0.7283,0.8431,0.7368,0.8586,0.8317,0.8333,0.5402,0.6078,0.6697,0.8462,0.5532,0.6701,0.6636,-1.0,0.7609,0.8131,0.55,0.9099,0.7053,0.5631,0.537,0.74,0.8137,0.7045,0.8077,0.5545,0.8899,0.6,-1.0,0.781,0.7327,0.6632,0.6783,0.5545,0.7632,0.62,0.5278,0.6429,-1.0,0.7632,-1.0,0.8989,0.7551,0.5152,0.6344,0.8246,-1.0,0.5632,0.8539,0.7912,0.7917,-1.0,0.7126,-1.0,0.828,0.8909,0.7079,-1.0,0.6421,-1.0,0.7778,0.5545,0.88,0.5243,-1.0,0.5794,0.766,0.5091,0.7111,0.7798,0.7982,0.4943,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8977,0.7011,0.6042,-1.0,0.7264,0.5865,0.6804,0.86,0.7604,0.7451,0.802,0.7545,0.6915,-1.0,-1.0,0.8737,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.5960873337463486,0.10142438630164663,0.5578,0.6803,0.6082,0.7283,0.8431,0.7368,0.8384,0.8317,0.8229,0.5402,0.6078,0.6697,0.8462,0.5532,0.6701,0.6636,0.5109,0.7609,0.8131,0.55,0.9099,0.7053,0.5631,0.537,0.74,0.8137,0.7045,0.8077,0.5545,0.8899,0.6,-1.0,0.781,0.7327,0.6105,0.6783,0.5545,0.5965,0.62,0.5278,0.6429,-1.0,0.7632,-1.0,0.8989,0.7551,0.5152,0.6344,0.8246,-1.0,0.5287,0.8539,0.8022,0.7917,-1.0,0.7126,-1.0,0.828,0.8909,0.7079,-1.0,0.6421,0.703,0.7778,0.5545,0.88,0.5243,-1.0,0.5794,0.766,0.5091,0.7111,0.7798,0.7982,0.4943,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8977,0.7011,0.6042,-1.0,0.7264,0.5865,0.6804,0.86,0.7604,0.7451,0.802,0.7545,0.6915,-1.0,-1.0,0.7474,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.520914227797029,0.17001717345186382,0.6036,0.6853,0.6082,0.7283,0.8431,0.7368,0.8384,0.8317,0.8229,0.5862,0.6078,0.6697,0.8462,0.5532,0.6701,0.6636,0.5109,0.7609,0.8131,0.55,0.9099,0.7053,0.5631,0.5741,0.74,0.8137,0.7045,0.8077,0.5545,0.8899,0.6,-1.0,0.7143,0.7327,0.6105,0.6783,0.5545,0.5965,0.62,0.5278,0.6429,-1.0,0.7632,-1.0,0.8989,0.7551,0.5152,0.6344,0.8246,-1.0,0.5287,0.8539,0.8022,0.7917,-1.0,0.7126,-1.0,0.7742,0.8909,0.7079,0.7805,0.6421,0.703,0.7778,0.5455,0.88,0.5243,-1.0,0.5794,0.7234,0.5545,0.7111,0.7798,0.7982,0.4943,0.8276,0.6465,-1.0,-1.0,-1.0,0.6344,0.8068,0.7011,0.6042,0.7938,0.7264,0.5865,0.6804,0.86,0.7604,0.7451,0.802,0.7545,0.6915,-1.0,-1.0,0.7474,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.3211351927392037,0.1637539145368219,0.5478,0.7198,0.6082,0.7283,0.8431,0.8316,0.8384,0.8515,0.8229,0.5632,0.6078,0.6514,0.8462,0.5532,0.6701,0.6636,0.5109,0.7935,0.8131,0.55,0.9099,0.7053,0.6505,0.5741,0.74,0.8137,0.7045,0.8077,0.5545,0.8899,0.6,-1.0,0.7143,0.7327,0.6526,0.6783,0.5545,0.5965,0.62,0.5278,0.6429,-1.0,0.7632,-1.0,0.8989,0.7551,0.5152,0.6344,0.8246,-1.0,0.5287,0.8539,0.8022,0.7917,-1.0,0.7126,-1.0,0.7742,0.8909,0.7079,0.7439,0.6421,0.703,0.7778,0.5455,0.88,0.5243,-1.0,0.5794,0.7234,0.5545,0.8333,0.7798,0.7982,0.4943,0.8276,0.6465,-1.0,-1.0,0.6264,0.6344,0.8068,0.7011,0.6042,0.7938,0.7264,0.5865,0.6804,0.86,0.7604,0.7451,0.802,0.7545,0.6915,-1.0,-1.0,0.7474,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
2.596230691629825,0.1193049803010405,0.5336,0.7235,0.6082,0.7283,0.8431,0.8316,0.8384,0.8416,0.8229,0.5632,0.6078,0.6514,0.8462,0.5532,0.6701,0.7,0.5109,0.7935,0.8131,0.55,0.9099,0.7053,0.6505,0.5741,0.74,0.8137,0.7045,0.8077,0.5545,0.8899,0.6,-1.0,0.7143,0.7327,0.7368,0.6783,0.5545,0.5965,0.62,0.5278,0.6429,-1.0,0.7632,-1.0,0.8989,0.7551,0.5152,0.6344,0.8246,-1.0,0.5287,0.8539,0.8022,0.7917,-1.0,0.7126,-1.0,0.7742,0.8909,0.7079,0.7439,0.6421,0.7426,0.7778,0.5455,0.88,0.8155,-1.0,0.5794,0.7234,0.5636,0.8333,0.7798,0.7982,0.4943,0.8276,0.6465,-1.0,-1.0,0.6264,0.6344,0.875,0.7011,0.6042,0.7938,0.7453,0.5962,0.6804,0.86,0.7604,0.7451,0.802,0.7545,0.6915,0.6182,-1.0,0.7474,0.7423,0.6952,0.9327,-1.0,0.7604,41493660,165974640,41493660,165974640
